#n,B00_1399662250,B01_1399662250,B02_1399662250,B03_1399662250,B04_1399662250,B05_1399662250,B06_1399662250,B07_1399662250,B08_1399662250,B09_1399662250,B10_1399662250,B11_1399662250,B12_1399662250,B13_1399662250,B14_1399662250,B15_1399662250,B16_1399662250,B17_1399662250,B18_1399662250,B19_1399662250,B20_1399662250,B21_1399662250,B22_1399662250,B23_1399662250,B24_1399662250,B25_1399662250,B26_1399662250,B27_1399662250,B28_1399662250,B29_1399662250,B30_1399662250,B31_1399662250,B32_1399662250,B33_1399662250,B34_1399662250,B35_1399662250,B36_1399662250,B37_1399662250,B38_1399662250,B39_1399662250
117,0.0037131669935463974,,0.008064067663327122,0.004819564773460297,0.005872398023099325,0.007823533586389845,0.010516108725652468,0.008909905823240107,0.003481126081699092,0.0032833795376597846,0.012115309383557166,0.006744638479465748,0.003590796113200361,0.0777971798296463,0.021699407844369873,0.003272534540357923,0.004542105830621504,0.00512626590468388,0.003970010056174554,0.00528560732167326,0.010231943288302408,0.012159912228281096,0.0021271856800798307,0.0053953481543501484,0.004447628508052424,0.004474566712186773,0.009516926891468973,0.004590880287547632,0.006001977412442353,0.007046960638521021,0.001668724226655079,0.009688053565048572,0.01137514133350664,0.044785732545034825,0.007992516253085623,0.004237131923957176,0.006173434179526615,0.007630699507281393,0.012724935471089811,0.023067798976024432
118,0.006631531568190131,,0.010145901375446464,0.007251943357112228,0.009376804671794161,0.00992141032208405,0.008648706739347655,0.00835575778316379,0.0028448319213211066,0.005475419123844352,0.01571115429272585,0.009942276936807187,0.0035256859967007707,0.08753674550243645,0.021838327631011362,0.004335348192301647,0.007163069398950911,0.008041507573022251,0.0068097841064696536,0.005163286598805925,0.008073670773665121,0.010410745164462972,0.0019467280801464782,0.00793062976486239,0.006099137183427742,0.005648776520716364,0.0074310538806322095,0.0021732651124756032,0.006009441833752466,0.005436946138516271,0.002445109125726489,0.007617389130695158,0.01232075475864814,0.03992129863388951,0.0037146930880626217,0.004647559844144783,0.006050851930741043,0.005552675110427969,0.01175455872735913,0.025070464816334605
119,0.010820598820653341,,0.012355274506189026,0.010363547156020139,0.013770912842190806,0.013060583984154476,0.007565121670681782,0.008903748332307549,0.0029157398767600635,0.007893399299262551,0.01934546772275231,0.013965370803368153,0.006885769163767487,0.09458771832390007,0.020226696035229995,0.005561864032763538,0.010175322381281694,0.01169310720833959,0.010943080651572967,0.007246419777205351,0.006565007923805231,0.009228770759050677,0.001420127459573245,0.010574117539650709,0.009376415903967011,0.008696165767038803,0.0059086281590892045,0.0006079023917725935,0.005394334516611092,0.004490788992099133,0.006693541256789336,0.005335640587420397,0.013016733723785093,0.03469992863290022,0.000777729339099662,0.004600597419164733,0.004766494875471505,0.0029248240185319008,0.009949315522209788,0.025844449756671984
120,0.008326023230478988,,0.004066709816019543,0.008482667369620852,0.008210555075442997,0.02367956852755137,0.001094766777519385,0.020603032159940655,0.00614713143442498,0.005323244550293332,0.006377966020799221,0.010295534400387364,0.017803819577965466,0.011438743772805815,0.01814794988129142,0.0028467150655287037,0.003912133842119679,0.00623346319755152,0.007057110147238167,0.016767138962124624,0.004599658378044366,0.0034321169272932108,0.002631415655779371,0.006620545258605313,0.009336777292558253,0.010844904104139077,0.009316235405285558,0.004544395636713767,0.008013579389767801,0.007477283576192684,0.010471894928369134,0.010675738677913667,0.0055582880686078084,0.005372510454138299,0.006319142811543964,0.008012478991620244,0.007156682670574429,0.009397954470810804,0.008037709183931263,0.06833559627358987
121,0.0070539858069413874,,0.003739966738647078,0.008853339282798339,0.009090302028455954,0.017713668891223593,0.001977252695726357,0.020507044111653737,0.009673472049269603,0.0064086827701277166,0.006318549332083862,0.008650759321572445,0.0181199035417262,0.011305660048409586,0.01899940399889393,0.00047269245916711354,0.003961591407049815,0.007283781073264858,0.008298887269566641,0.02189105716666237,0.0022185994248859787,0.0030344127073818573,0.003827406482601477,0.006995834187442272,0.008473960098507207,0.010535003374389758,0.007838079417318162,0.0034268890742662947,0.008564917637163485,0.005949639787779665,0.010144985971900614,0.008392443272968843,0.008419253057333308,0.003899959821164088,0.006999930317107623,0.008115560455088652,0.005757044977329313,0.007974544707549106,0.005200927047562495,0.07308857893721223
122,0.0069585646650272975,,0.0033161832356602495,0.008042098610030779,0.00874751967377174,0.011712298897772509,0.0033587978232999605,0.020020623974349075,0.01459579281121415,0.006485675442706031,0.0065517631446452024,0.007511727771301566,0.018528628811200754,0.014854806973795032,0.019414108041997814,0.001527407256969729,0.004100813420906956,0.0078147993809514,0.009082998183298548,0.0272244584240115,0.001871492107612508,0.005228719095381362,0.005534972184713662,0.0071943455725799795,0.0070312237016549595,0.009403977800661722,0.005798490720555278,0.0020875945837116666,0.008291021938832827,0.0039332423950581355,0.009416289611417192,0.005755942679604464,0.01233220469964861,0.0035027504581805233,0.006665734660781193,0.006860299172833269,0.0036071275094124782,0.006666799006533949,0.006940913098159234,0.08043355199705526
123,0.007097755179845562,,0.004968614222075865,0.006608811737130957,0.007105984589295861,0.006783341366086153,0.004214300009293976,0.019204775024539014,0.021012248496451655,0.005649324563819487,0.006547360957831384,0.006291752131704362,0.018926408482885865,0.022107351288946683,0.020438890817590653,0.0033150193097730204,0.005058382915103268,0.007091276106120242,0.00875397885363996,0.0334210687012377,0.004672024178920079,0.009250129637046687,0.006556186877146634,0.006702111516354317,0.004926400700194462,0.0073500555209081485,0.002766316871613296,0.0018656842811078378,0.007528869733058366,0.0016316613090135035,0.009009935024624893,0.005820107196840507,0.017612080209684,0.006006111255824991,0.0047183950202398925,0.004616057758508328,0.004674597667164214,0.008792482507029077,0.012260628918032469,0.08964558764528138
124,0.0067908435642743455,,0.010147867909534062,0.008251552665400366,0.005229673914927726,0.00745740325382661,0.004186566803360517,0.017876816070360006,0.028764462435351176,0.006238837701221721,0.00630033250181266,0.004331637783121256,0.01878038962289638,0.03219476153050998,0.022189638694561895,0.00607421456372294,0.007672218342857252,0.005203342517872966,0.00741698129587353,0.040850909654156164,0.008672700217279556,0.014546347350359293,0.005831123309550818,0.005824612422703677,0.002228886283304186,0.006275579261060165,0.0011326316930333202,0.005075060968959545,0.008221311705579503,0.005140262039123175,0.011418759718345323,0.010623474534340994,0.02364263426961618,0.010491566888347398,0.002418257730779652,0.007141467310626644,0.010465038960195376,0.015142111378350441,0.01958843532637718,0.09827685171906657
125,0.005627523816383952,,0.01817678594065506,0.014837983626526673,0.008126533357908599,0.013854854423077847,0.0033836569613951125,0.015997801115832093,0.03780970848901854,0.01036275841934367,0.00739054314757315,0.0018081631007927123,0.01864629060303934,0.04416932937410077,0.025467971793236586,0.010632220063783133,0.012640674957449477,0.0038545749081094626,0.0062625590725071175,0.04929492918835718,0.013553248578298066,0.0210607401222936,0.004265099239917478,0.00608470301093069,0.0032308899693425422,0.0066686805250178866,0.005154949745762788,0.011789945748125008,0.01297359859672721,0.012023282543515602,0.01746951691983825,0.018051331509881172,0.030575079671661495,0.016602614575876102,0.007357015946189277,0.014789659519039712,0.018829670340174683,0.024278972050764257,0.028217144172687992,0.10709040431216833
126,0.004430392664158756,,0.028380890360090477,0.02466145059794355,0.01602791116802768,0.021849593832413063,0.0034482500959207335,0.013304643789087195,0.048403529764286156,0.016996341041963577,0.011358761735377603,0.00486117481592839,0.018771116541895314,0.05721989766424365,0.029399062981632102,0.01687210594410976,0.019915393207859785,0.00774729215255223,0.00855009872893499,0.0589001662518407,0.0184678350461115,0.029363356529210065,0.0040931196142679266,0.010578671753549906,0.009161212626773538,0.010579467550223758,0.009535697561083729,0.019541756489402574,0.02138671341558756,0.020607066026421532,0.026415278105835174,0.02748070492690511,0.03849527360442716,0.024025522908091266,0.016022737931733026,0.024860322740286347,0.03160621313419542,0.03505653660609759,0.03882430671434739,0.11591363134834584
127,0.005618348777525855,,0.04025391524989542,0.036842960578071245,0.026732563396409816,0.03113113517529028,0.005884060659806616,0.00973404313473259,0.060690267388265204,0.025317802832664653,0.01811378826658096,0.010702310652966885,0.01995547927022032,0.07103416478281922,0.03468796423880082,0.02496599939813815,0.0286067675325881,0.015792205841995473,0.015375048602015832,0.0691422407128657,0.024303466148407313,0.039028921803956465,0.007712331118793308,0.01820662899466144,0.017024782855285903,0.018246574688759166,0.015243592265752849,0.02994740933461757,0.032284153753174866,0.030766519509746616,0.03708900672764506,0.03853849886070517,0.04737528135434525,0.032327096315378966,0.027335025567097406,0.03681112340225514,0.044982135213051014,0.04711623798638032,0.05072834610142527,0.12539211875682177
128,0.010745659776003927,,0.05331202169709593,0.05112249656253384,0.03949598365596723,0.04161109323194674,0.01054310628485546,0.006485099229692392,0.07338199835526275,0.035303296585925105,0.027519527412162154,0.01890864381041671,0.023998222861712718,0.08681821817858096,0.040486448538661096,0.033825824206709536,0.039183301201478234,0.025820777593046816,0.02556137041312937,0.08060163801283048,0.031437320572220165,0.04900450774969788,0.014254494779280395,0.028087452929701762,0.02573433478977879,0.02682074901613982,0.022315575432532982,0.04164681740920088,0.04577874583729811,0.042614649007688354,0.05193960599335327,0.05081767336925097,0.05612614457816286,0.04206400873382978,0.040430851374384305,0.05125623412270335,0.059961649901296085,0.06271672813077753,0.06335629098391393,0.1352024723127304
129,0.01859663782262728,,0.06712392185106997,0.06711599911010203,0.05378070630466788,0.05300084288464462,0.016695485688761398,0.007560999943050074,0.08623029238512478,0.046243765896471535,0.03792564200218092,0.029331105352813823,0.030868671879420436,0.10330305934079584,0.04717702937121106,0.044032475994451745,0.05039235906105524,0.03805350607245119,0.037305264950355806,0.09306313682192406,0.0380946369411908,0.06025352418518511,0.023588288153284752,0.03860764076266193,0.0351136967553085,0.0359535654688937,0.031102686171868933,0.05425692968437966,0.06008719862387912,0.05659978925505445,0.06555621902762969,0.06349209608823651,0.06429685622937688,0.053316632833632735,0.05502540783046681,0.06789995993569047,0.07774760565668756,0.07892556016233478,0.07669361152255998,0.14443490145860782
130,0.027202811630099168,,0.08170496297440123,0.0836753934139458,0.06985068134349101,0.0653737222586066,0.02362509665144715,0.01354764218891919,0.09872314358298406,0.05782589946345197,0.04902988402360324,0.04012346513362615,0.04010979176898572,0.1181596554696766,0.05487111082265083,0.05570071141235956,0.061959338574014595,0.05043725911820294,0.05003901803863287,0.10447187079617314,0.045572960600657686,0.0727855335898801,0.033080479960038975,0.05024956067906832,0.046717994953254516,0.046887329108122246,0.039273432887132705,0.06870949124381806,0.07465824428822425,0.07321482392143412,0.0809419629464817,0.07460931287919628,0.07338828472246145,0.06661571620309663,0.07106450150506191,0.08644994394113759,0.09573997548435971,0.09512224092145558,0.09018616712187054,0.15359097678207975
131,0.03740098326795931,,0.09624262031610269,0.1001084469527138,0.08672412686560188,0.07830524316385651,0.03203570871043225,0.022150664746224853,0.11098279679379702,0.07021771961332032,0.06081305193265642,0.05158279865920279,0.05133091592306081,0.13262607037100627,0.06312579711637283,0.0663953409944468,0.07386693413969138,0.06402807093256332,0.06349404713274816,0.11684294031061028,0.053791530036971805,0.08308126939750997,0.04351475769006715,0.06263122431328022,0.0587840956584907,0.05922534023042104,0.047205711263333276,0.08411193120458571,0.09073402282503215,0.09085010690122944,0.09936157825139269,0.08906549236453716,0.08341576492496629,0.08034336750479877,0.08825257777242135,0.10555315760620979,0.11208133219838017,0.11141298574799868,0.10299066173140693,0.16270748624369283
132,0.05055279904973802,,0.11047323249342883,0.1155206622737937,0.10306113313245555,0.09103213439223859,0.04133510060014739,0.031889838747701085,0.12255107749272125,0.0818918148152994,0.07230707007629959,0.06385034148294444,0.06484457812268393,0.1461428505740835,0.07188388215989498,0.07793942554779747,0.0863958309482875,0.07828718212518436,0.07867574027798871,0.12870653116225247,0.06003607621873389,0.09038707789638131,0.05522643810083201,0.07506248294451452,0.07013698327471271,0.07212115007101409,0.05624582730514875,0.10130790867817782,0.1078473027178356,0.1052833668414736,0.11737365602990352,0.1055268070388318,0.0942745745128723,0.09207412584825848,0.1065402985400869,0.12598060013649987,0.13179545014320893,0.12763887556081957,0.11636805369816165,0.1705937716680077
133,0.0625018108362538,,0.12224316097550851,0.12890204498655927,0.11852097838140843,0.10436783343551817,0.0507478830184837,0.0422972830931149,0.13212158616945863,0.09183181077635275,0.08398666570473069,0.07595353980590445,0.07977642472818353,0.1581566878135185,0.08092523574015867,0.0890559998486162,0.0982504471792412,0.09209189793144541,0.09407431884691858,0.1394191807499222,0.06674212847114282,0.0998846139401122,0.06602899307558151,0.08646259735752344,0.08275120940327081,0.08580110206197536,0.06429081043004845,0.1143286850840501,0.12402973821298942,0.12122466556356955,0.13028667923838547,0.1197062097882373,0.10412394077591625,0.10347258203190311,0.12390503270852128,0.14472223248689603,0.15051776728186594,0.14309441088444239,0.12998936470731523,0.1772489193185772
134,0.07202048927465374,,0.1320573740777538,0.1407354730414946,0.1329033859318231,0.11725812921384553,0.059903602611285,0.05318860724016003,0.1402515531192924,0.10012512561755262,0.09485592534000861,0.08726323905867073,0.0945341706683571,0.16731124248883333,0.09002772674256017,0.09798236567316428,0.109541562638683,0.10465601231338947,0.10981231946101178,0.14765627167781953,0.07427469165134241,0.10899842525654357,0.07669195925377696,0.09943712937041581,0.094956091167402,0.09626837764811798,0.0734659529818145,0.12756218601673341,0.1419884211721269,0.13654344052639608,0.14358457287667575,0.1325246547344615,0.11345726865330924,0.11516650482901694,0.14131351679609394,0.15820962265516914,0.16875021599200665,0.15761730266812576,0.14262235816602667,0.18384124042897798
135,0.08247599356918618,,0.13997777601782638,0.15104088021645723,0.14536319357984764,0.12899004535856104,0.06825458521507292,0.06451143980530846,0.1467504210912316,0.1077244420394026,0.10444929172104157,0.0972449062247997,0.11004634201057917,0.17428412005633176,0.09933834887678614,0.10562914709895599,0.11843043784970372,0.11559874077106384,0.1235591376194967,0.15315139453306073,0.0815383079855746,0.1160996717615507,0.08649888895496383,0.10967062589010693,0.10663517502506303,0.10541101317128888,0.08253791309407305,0.13883271710734016,0.15079247530801518,0.1491373784926618,0.1574708201320578,0.14317780960976131,0.12227667058425769,0.12514397282278772,0.15735964291106008,0.1720442259110424,0.18511049822555176,0.1700354310722684,0.15291174021638337,0.1894956490693862
